tradedate,index_name,close,predicted_score,sigmoid_score,dist_sma_50
1998-10-13,NSE500,567.39,-0.059551631202102696,0.4851164905086882,-0.0562660944063238
1998-10-14,NSE500,581.43,0.023171996235577096,0.5057927398643881,-0.031616248021361315
1998-10-15,NSE500,578.15,-0.025018867316793637,0.49374560940877515,-0.03618053089673634
1998-10-16,NSE500,578.36,-0.043256177581967634,0.4891876414661456,-0.034953324485347936
1998-10-19,NSE500,572.79,-0.04874792993660064,0.4878154303313044,-0.04301559604394989
1998-10-20,NSE500,557.68,0.01774305753966533,0.5044356480177461,-0.06670058373052001
1998-10-22,NSE500,561.77,-0.07071095282977104,0.4823296238929852,-0.058441112218426516
1998-10-23,NSE500,563.56,-0.0650332953826109,0.4837474038826474,-0.0542664070245672
1998-10-26,NSE500,585.94,-0.050032682570384575,0.4874944379810541,-0.01648578894645103
1998-10-27,NSE500,584.08,0.2952084011670524,0.573270754926657,-0.019500208327667634
1998-10-28,NSE500,576.6,-0.0717079002764712,0.4820807027260869,-0.031531168370472984
1998-10-29,NSE500,576.99,-0.10999232777726868,0.47252960792105464,-0.030430882639101875
1998-10-30,NSE500,570.6,-0.05935746608698821,0.48516498891623405,-0.04073690772312699
1998-10-31,NSE500,569.19,-0.010060277502567418,0.49748495183648667,-0.04298408588410341
1998-11-02,NSE500,566.17,-0.05011164480036582,0.4874747097918805,-0.04765060684792655
1998-11-03,NSE500,564.0,-0.0650332953826109,0.4837474038826474,-0.050277692740585356
1998-11-05,NSE500,568.84,-0.04313005817230548,0.48921915661724086,-0.04147809591083007
1998-11-06,NSE500,574.14,-0.056252849069812434,0.48594049500861247,-0.03197709413733618
1998-11-09,NSE500,587.77,-0.10565694509663229,0.47361030902718926,-0.008583828532585436
1998-11-10,NSE500,591.13,-0.09227402912256462,0.4769478468550569,-0.0025724933207300626
1998-11-11,NSE500,589.63,-0.05998011889377386,0.48500946418806046,-0.005177336339245664
1998-11-12,NSE500,592.49,-0.08239229849437592,0.4794135699583173,-0.000451786547557842
1998-11-13,NSE500,588.54,-0.07156553832052225,0.482116247593093,-0.007574968104598789
1998-11-16,NSE500,582.33,-0.0255078369365667,0.493623386507271,-0.018098895936659698
1998-11-17,NSE500,586.5,-0.12133356603272764,0.469703767384896,-0.011173653417461349
1998-11-18,NSE500,597.14,-0.08082412406602896,0.4798049615264835,0.006545563405257138
1998-11-19,NSE500,591.62,-0.13916476615881102,0.46526484952621583,-0.002374255515759649
1998-11-20,NSE500,587.63,-0.10623079279451064,0.4734672489096974,-0.008394132746905147
1998-11-21,NSE500,587.54,-0.06902451605155618,0.48275071895964233,-0.0077352537542210165
1998-11-23,NSE500,580.12,-0.04237868417173365,0.48940691429983785,-0.019230268543449114
1998-11-24,NSE500,576.82,-0.05140809886806478,0.4871508049715075,-0.02388224177097631
1998-11-26,NSE500,565.56,-0.05011164480036582,0.4874747097918805,-0.041259930510161746
1998-11-27,NSE500,557.97,0.005252681020820945,0.5013131672359443,-0.05216917141881594
1998-11-28,NSE500,556.98,0.007858801227629612,0.5019646901951884,-0.05190762354921341
1998-11-30,NSE500,561.9,-0.04015156056479187,0.48996345818832066,-0.041765974659919713
1998-12-01,NSE500,560.75,-0.06464086191267074,0.48384540921388197,-0.04202613820790979
1998-12-02,NSE500,564.12,-0.04075765693806519,0.48981199607440384,-0.034685079953510445
1998-12-03,NSE500,562.18,-0.05011164480036582,0.4874747097918805,-0.03634953061936019
1998-12-04,NSE500,567.73,-0.058850778689315465,0.4852915502037464,-0.025012759859782352
1998-12-07,NSE500,578.44,-0.07156553832052225,0.482116247593093,-0.00466967608230362
1998-12-08,NSE500,581.79,-0.12633547532949058,0.468458072490276,0.0029672342315254507
1998-12-09,NSE500,583.57,-0.07156553832052225,0.482116247593093,0.007810414138808008
1998-12-10,NSE500,586.37,-0.05983420813734927,0.4850459091683119,0.013899643007452056
1998-12-11,NSE500,589.99,-0.10422831512006184,0.47396648496850563,0.021322812029793914
1998-12-14,NSE500,585.63,-0.05176934461063821,0.4870605535980941,0.013652100433653391
1998-12-15,NSE500,574.3,-0.0773406991255514,0.48067445737102604,-0.00556764373729246
1998-12-16,NSE500,578.48,-0.039302724800591195,0.4901755834187388,0.002582714633776906
1998-12-17,NSE500,565.69,-0.045670074110868174,0.48858446557128266,-0.018848433425165623
1998-12-18,NSE500,569.23,-0.10014042071298622,0.47498579508257904,-0.012002186949465754
1998-12-21,NSE500,585.45,-0.07714655646240967,0.4807229207107481,0.01594519431632957
1998-12-22,NSE500,583.32,-0.038317074042021476,0.49042190333948005,0.011689618092892484
1998-12-23,NSE500,585.3,-0.0777875368137581,0.4805629157974538,0.01498740846818225
1998-12-24,NSE500,586.43,-0.12035552115130517,0.46994738809462716,0.01665502242455652
1998-12-28,NSE500,600.7,-0.07392974151754372,0.4815259781656552,0.040587953847577074
1998-12-29,NSE500,598.78,-0.059616460054423864,0.485100297672051,0.036328795118499846
1998-12-30,NSE500,618.37,-0.025578516271955922,0.49360571955530014,0.06799027432308691
1998-12-31,NSE500,609.06,-0.0009469990838500326,0.49976325024673074,0.05019543091015555
1999-01-01,NSE500,613.95,-0.018948578483797107,0.4952629971127342,0.056790777974962126
1999-01-04,NSE500,620.19,0.0015152953745683174,0.5003788237711567,0.06627444372999225
1999-01-05,NSE500,627.2,-0.10571943333728459,0.4735947305105184,0.0767300641849229
1999-01-06,NSE500,641.87,0.12405616727700274,0.5309743276035019,0.09945054022731381
1999-01-07,NSE500,654.89,0.049781067035842154,0.5124426972877546,0.1187666967673997
1999-01-08,NSE500,673.88,0.35069558283356844,0.5867862457735646,0.14715983122512277
1999-01-11,NSE500,678.24,0.3060774931989206,0.5759275341102057,0.15031111858869117
1999-01-12,NSE500,664.78,0.30177090201251033,0.574875371351296,0.12372389773534431
1999-01-13,NSE500,667.73,-0.0404124725390709,0.4898982566480908,0.1247661123886823
1999-01-14,NSE500,664.69,0.07598954632614226,0.5189882502970894,0.11604152066009132
1999-01-15,NSE500,651.37,0.12649983379106244,0.5315828533937432,0.09084764473907203
1999-01-18,NSE500,655.86,-0.10858063860483479,0.472881478508818,0.09586779676536383
1999-01-19,NSE500,642.39,-0.014472531706671996,0.4963819302247629,0.07152543628144192
1999-01-21,NSE500,670.8,0.13730091784950188,0.5342714072976521,0.11589245112397717
1999-01-22,NSE500,666.89,0.4066119975292096,0.6002752218659784,0.10664875381085182
1999-01-25,NSE500,664.04,0.23141272662563434,0.5575963780571829,0.09916521444348492
1999-01-27,NSE500,683.86,0.02623558192539306,0.5065585192967803,0.12818062768059635
1999-01-28,NSE500,670.62,0.14783902359344775,0.536892585508434,0.10327613556236948
1999-01-29,NSE500,673.88,0.12787712100928028,0.5319257864151501,0.10584710008057385
1999-02-01,NSE500,655.42,-0.15607576820425997,0.46106007277661754,0.073306531511246
1999-02-02,NSE500,645.38,0.000579484621666924,0.5001448711513627,0.05486997597293275
1999-02-03,NSE500,662.0,0.10863579326219859,0.5271322695734376,0.07940789748299037
1999-02-04,NSE500,652.79,-0.04750175675016619,0.4881267933038509,0.06187432147501282
1999-02-05,NSE500,650.01,-0.010345033575197816,0.4974137646710077,0.054840474872138945
1999-02-08,NSE500,638.44,-0.1720645070416895,0.45708968862312366,0.033619676398877196
1999-02-09,NSE500,642.2,-0.10151227184621818,0.4746437024736782,0.03687911978617886
1999-02-10,NSE500,664.22,-0.14995968684243255,0.46258017648229854,0.06873108015177398
1999-02-11,NSE500,666.94,0.14464325282596183,0.5360978994441388,0.06949247615715226
1999-02-12,NSE500,674.11,-0.04856960199056338,0.4878599859392748,0.07707429992806825
1999-02-15,NSE500,664.56,-0.04777860012983456,0.4880576217141959,0.058418469000933504
1999-02-16,NSE500,670.26,-0.02233173933112719,0.4944172971761766,0.0638341773514075
1999-02-17,NSE500,681.42,0.16760482832079576,0.5418033932878797,0.07765805556592298
1999-02-18,NSE500,683.01,-0.09514236620497114,0.4762323346250384,0.0766117019515864
1999-02-19,NSE500,683.2,-0.040584203485758995,0.4898553415102946,0.07347927958730138
1999-02-22,NSE500,665.8,-0.025247584060409525,0.4936884392517062,0.04344315554261402
1999-02-23,NSE500,660.79,-0.14029148768020458,0.4649845395700498,0.03318144960928304
1999-02-24,NSE500,669.7,-0.012119440385522859,0.49697017698877305,0.04450916023771834
1999-02-25,NSE500,668.9,-0.08595135234474036,0.4785253808402466,0.040558606830631616
1999-02-26,NSE500,660.7,-0.0821391699757621,0.47947674514069494,0.025047016875808126
1999-02-27,NSE500,687.4,-0.08148007796747148,0.47964124274974107,0.06287869112225697
1999-03-01,NSE500,707.84,0.34987491322172626,0.5865872453708312,0.08969341904241701
1999-03-03,NSE500,730.39,0.11043813738073348,0.5275815066992677,0.11885654481829366
1999-03-04,NSE500,719.76,-0.16669751060436908,0.45842185911015904,0.09805448349363655
1999-03-05,NSE500,727.96,-0.3006991747048111,0.4253865730229761,0.10568465538259542
1999-03-08,NSE500,735.01,-0.246848388917819,0.43859936941141187,0.11133858382009798
1999-03-09,NSE500,738.71,0.0325558878916859,0.5081382531840117,0.11181314447264645
1999-03-10,NSE500,747.78,0.05946107435957596,0.5148608903102574,0.12050333193079354
1999-03-11,NSE500,732.18,0.08102033842182987,0.5202440118442696,0.092758997822183
