Date,PortfolioValue,Positions
2014-09-01,10180722.3559394,1
2014-09-02,10308925.4059394,1
2014-09-03,10516982.9059394,1
2014-09-04,10581526.965939399,1
2014-09-05,10640958.755939402,1
2014-09-08,10794538.215939399,1
2014-09-09,10878289.615939401,1
2014-09-10,10890588.125939403,1
2014-09-11,11019781.9259394,1
2014-09-12,11101353.6759394,1
2014-09-15,11139041.805939402,1
2014-09-16,10739267.575939398,1
2014-09-17,10820363.7659394,1
2014-09-18,10982846.7659394,1
2014-09-19,11004154.4959394,1
2014-09-22,11015211.2659394,1
2014-09-23,10783190.825939398,1
2014-09-24,10575001.2259394,1
2014-09-25,10407736.205939401,1
2014-09-26,10529479.5659394,1
2014-09-29,10828686.0659394,1
2014-09-30,10902622.435939401,1
2014-10-01,10841565.8159394,1
2014-10-07,10766863.2659394,1
2014-10-08,10702834.395939399,1
2014-10-09,10925647.465939399,1
2014-10-10,10707907.0359394,1
2014-10-13,10798910.7259394,1
2014-10-14,10801975.4459394,1
2014-10-16,10426269.8359394,1
2014-10-17,10465239.3359394,1
2014-10-20,10634221.6559394,1
2014-10-21,10778857.9459394,1
2014-10-22,10902767.7459394,1
2014-10-23,10988778.055939402,1
2014-10-27,10947932.735939402,1
2014-10-28,10966849.455939401,1
2014-10-29,11055488.555939402,1
2014-10-30,11203255.615939401,1
2014-10-31,11381722.715939399,1
2014-11-03,11530493.735939402,1
2014-11-05,11579172.5859394,1
2014-11-07,11622725.955939401,1
2014-11-10,11708406.0159394,1
2014-11-11,11801946.025939401,1
2014-11-12,11904389.575939398,1
2014-11-13,11927401.395939399,1
2014-11-14,11976106.665939402,1
2014-11-17,12087770.7959394,1
2014-11-18,12186700.485939402,1
2014-11-19,12098682.255939402,1
2014-11-20,12073953.1359394,1
2014-11-21,11964864.955939401,1
2014-11-24,11943121.2959394,1
2014-11-25,11818141.485939402,1
2014-11-26,11846556.195939403,1
2014-11-27,11886423.9759394,1
2014-11-28,11919422.555939402,1
2014-12-01,11896225.7959394,1
2014-12-02,11977599.395939399,1
2014-12-03,12131073.1759394,1
2014-12-04,12177836.575939398,1
2014-12-05,12185590.845939402,1
2014-12-08,12056819.7659394,1
2014-12-09,11881126.7659394,1
2014-12-10,12002434.195939403,1
2014-12-11,11875248.3159394,1
2014-12-12,11731734.875939403,1
2014-12-15,11699898.775939401,1
2014-12-16,11309833.895939399,1
2014-12-17,11170124.935939401,1
2014-12-18,11559238.695939403,1
2014-12-19,11698168.2659394,1
2014-12-22,11716332.0159394,1
2014-12-23,11653373.1559394,1
2014-12-24,11627692.915939402,1
2014-12-26,11650097.075939398,1
2014-12-29,11801562.935939401,1
2014-12-30,11893385.645939399,1
2014-12-31,12108140.615939401,1
2015-01-01,12142182.7859394,1
2015-01-02,12312869.195939403,1
2015-01-05,12378100.1759394,1
2015-01-06,11995789.5659394,1
2015-01-07,12034296.715939399,1
2015-01-08,12338007.825939398,1
2015-01-09,12322591.755939402,1
2015-01-12,12484070.7959394,1
2015-01-13,12504770.865939401,1
2015-01-14,12463833.075939398,1
2015-01-15,12615853.755939402,1
2015-01-16,12705813.8559394,1
2015-01-19,12727306.525939401,1
2015-01-20,12782339.3859394,1
2015-01-21,12795456.915939402,1
2015-01-22,12840225.6059394,1
2015-01-23,12771507.185939401,1
2015-01-27,12877411.755939402,1
2015-01-28,13038679.435939401,1
2015-01-29,13008270.0159394,1
2015-01-30,13003012.435939401,1
2015-02-02,13101915.705939401,1
2015-02-03,13083131.0859394,1
2015-02-04,13027807.6059394,1
2015-02-05,12838389.415939402,1
2015-02-06,12611719.025939401,1
2015-02-09,12328390.945939403,1
2015-02-10,12484665.2459394,1
2015-02-11,12801956.235939402,1
2015-02-12,12994795.8159394,1
2015-02-13,13092880.0659394,1
2015-02-16,13071242.0859394,1
2015-02-18,13211294.505939402,1
2015-02-19,13180092.485939402,1
2015-02-20,13182192.875939403,1
2015-02-23,13063368.9259394,1
2015-02-24,12979960.985939402,1
2015-02-25,13063818.0659394,1
2015-02-26,12906513.3859394,1
2015-02-27,13151479.625939403,1
2015-02-28,13156803.255939402,1
2015-03-02,13501386.1059394,1
2015-03-03,13727805.505939402,1
2015-03-04,13571267.005939402,1
2015-03-05,13726616.6059394,1
2015-03-09,13532165.4059394,1
2015-03-10,13583288.1059394,1
2015-03-11,13510236.805939402,1
2015-03-12,13795044.4059394,1
2015-03-13,13574965.805939402,1
2015-03-16,13614727.9059394,1
2015-03-17,13754621.805939402,1
2015-03-18,13751583.505939402,1
2015-03-19,13656075.205939401,1
2015-03-20,13405217.305939402,1
2015-03-23,13345640.205939401,1
2015-03-24,13311822.6059394,1
2015-03-25,13216314.305939402,1
2015-03-26,13045601.4759394,1
2015-03-27,13060925.075939398,1
2015-03-30,13421465.6059394,1
2015-03-31,13498612.005939402,1
2015-04-01,13770870.1059394,1
2015-04-06,13927672.805939402,1
2015-04-07,13925955.505939402,1
2015-04-08,14141014.305939402,1
2015-04-09,14129125.305939402,1
2015-04-10,14134805.6059394,1
2015-04-13,14069284.005939402,1
2015-04-15,13931107.4059394,1
2015-04-16,13809575.4059394,1
2015-04-17,13489761.305939402,1
2015-04-20,13212087.1059394,1
2015-04-21,13205746.305939402,1
2015-04-22,13117411.0359394,1
2015-04-23,13064029.4259394,1
2015-04-24,12626804.845939402,1
2015-04-27,12174018.8859394,1
2015-04-28,12423423.685939401,1
2015-04-29,12611573.715939399,1
2015-04-30,12650701.735939402,1
2015-05-04,12966156.5359394,1
2015-05-05,12997173.615939401,1
2015-05-06,12493040.3859394,1
2015-05-07,12108827.5359394,1
2015-05-08,12425960.005939402,1
2015-05-11,12694400.415939402,1
2015-05-12,12400953.4759394,1
2015-05-13,12596065.1759394,1
2015-05-14,12765324.9059394,1
2015-05-15,12814703.8859394,1
2015-05-18,12971083.865939401,1
2015-05-19,12967820.9959394,1
2015-05-20,13004056.025939401,1
2015-05-21,12997913.375939403,1
2015-05-22,13057728.255939402,1
2015-05-25,13074584.215939399,1
2015-05-26,13047966.0659394,1
2015-05-27,13057516.895939399,1
2015-05-28,12986618.825939398,1
2015-05-29,13248150.4059394,1
2015-06-01,13279986.505939402,1
2015-06-02,12903739.2859394,1
2015-06-03,12669631.665939402,1
2015-06-04,12666580.1559394,1
2015-06-05,12703066.1759394,1
2015-06-08,12480609.775939401,1
2015-06-09,12330755.5359394,1
2015-06-10,12560952.9959394,1
2015-06-11,12311521.775939401,1
2015-06-12,12233041.165939402,1
2015-06-15,12298140.0459394,1
2015-06-16,12396488.4959394,1
2015-06-17,12657135.005939402,1
2015-06-18,12867398.575939398,1
2015-06-19,12973395.615939401,1
2015-06-22,13154214.095939402,1
2015-06-23,13182404.235939402,1
2015-06-24,13071651.595939402,1
2015-06-25,13135218.115939401,1
2015-06-26,13187133.415939402,1
2015-06-29,12957437.935939401,1
2015-06-30,13148533.7959394,1
2015-07-01,13374173.805939402,1
2015-07-02,13537581.505939402,1
2015-07-03,13457925.205939401,1
2015-07-06,13582627.6059394,1
2015-07-07,13623578.6059394,1
2015-07-08,13358850.205939401,1
2015-07-09,13306274.4059394,1
2015-07-10,13367172.505939402,1
2015-07-13,13549602.6059394,1
2015-07-14,13553961.9059394,1
2015-07-15,13614992.1059394,1
2015-07-16,13818558.205939401,1
2015-07-17,13894251.505939402,1
2015-07-20,13990156.1059394,1
2015-07-21,13774040.505939402,1
2015-07-22,13921596.205939401,1
2015-07-23,13965189.205939401,1
2015-07-24,13898875.005939402,1
2015-07-27,13730711.705939401,1
2015-07-28,13759641.6059394,1
2015-07-29,13937316.1059394,1
2015-07-30,14013405.705939401,1
2015-07-31,14162018.205939401,1
2015-08-03,14281700.805939402,1
2015-08-04,14543390.9059394,1
2015-08-05,14676151.4059394,1
2015-08-06,14600854.4059394,1
2015-08-07,14556336.705939401,1
2015-08-10,14530445.1059394,1
2015-08-11,14357790.4059394,1
2015-08-12,13997950.005939402,1
2015-08-13,13898214.505939402,1
2015-08-14,14202572.9059394,1
2015-08-17,14224105.205939401,1
2015-08-18,14486455.805939402,1
2015-08-19,14554355.205939401,1
2015-08-20,14322387.6059394,1
2015-08-21,14137447.6059394,1
2015-08-24,12805470.095939402,1
2015-08-25,13011123.375939403,1
2015-08-26,13031083.685939401,1
2015-08-27,13376419.505939402,1
2015-08-28,13437713.9059394,1
2015-08-31,13324107.9059394,1
2015-09-01,12979221.2259394,1
2015-09-02,12934227.965939399,1
2015-09-03,13076407.195939403,1
2015-09-04,12753026.395939399,1
2015-09-07,12430583.505939402,1
2015-09-08,12519354.705939401,1
2015-09-09,12792458.2459394,1
2015-09-10,12807610.115939401,1
2015-09-11,12938257.0159394,1
2015-09-14,13030528.865939401,1
2015-09-15,12927847.5359394,1
2015-09-16,12799076.455939401,1
2015-09-18,12866249.305939402,1
2015-09-21,12934452.5359394,1
2015-09-22,12804743.5459394,1
2015-09-23,12915390.505939402,1
2015-09-24,12939868.6359394,1
2015-09-28,13019419.255939402,1
2015-09-29,13007332.1059394,1
2015-09-30,13297294.2030254,0
2015-10-01,13297294.2030254,0
2015-10-05,13297294.2030254,0
2015-10-06,13297294.2030254,0
2015-10-07,13297294.2030254,0
2015-10-08,13297294.2030254,0
2015-10-09,13297294.2030254,0
2015-10-12,13297294.2030254,0
2015-10-13,13297294.2030254,0
2015-10-14,13297294.2030254,0
2015-10-15,13297294.2030254,0
2015-10-16,13297294.2030254,0
2015-10-19,13297294.2030254,0
2015-10-20,13297294.2030254,0
2015-10-21,13297294.2030254,0
2015-10-23,13297294.2030254,0
2015-10-26,13297294.2030254,0
2015-10-27,13297294.2030254,0
2015-10-28,13297294.2030254,0
2015-10-29,13297294.2030254,0
2015-10-30,13260333.5528806,1
2015-11-02,13263178.6328806,1
2015-11-03,13293480.9928806,1
2015-11-04,13238182.5728806,1
2015-11-05,13114173.2128806,1
2015-11-06,13063232.7328806,1
2015-11-09,13040291.4528806,1
2015-11-10,12868186.692880599,1
2015-11-11,12938952.4128806,1
2015-11-13,12807943.2528806,1
2015-11-16,12874147.8128806,1
2015-11-17,12913843.4528806,1
2015-11-18,12784414.8928806,1
2015-11-19,12955164.8528806,1
2015-11-20,13027714.3928806,1
2015-11-23,13043881.672880601,1
2015-11-24,13017146.9528806,1
2015-11-26,13041917.2128806,1
2015-11-27,13092451.2528806,1
2015-11-30,13072851.8128806,1
2015-12-01,13133117.8328806,1
2015-12-02,13145265.8728806,1
2015-12-03,13032094.9128806,1
2015-12-04,12913391.8528806,1
2015-12-07,12913007.9928806,1
2015-12-08,12818239.7328806,1
2015-12-09,12657266.9128806,1
2015-12-10,12769173.3928806,1
2015-12-11,12697888.3328806,1
2015-12-14,12778182.8128806,1
2015-12-15,12857551.5128806,1
2015-12-16,12898737.432880599,1
2015-12-17,13071542.172880601,1
2015-12-18,12955029.3728806,1
2015-12-21,13077435.5528806,1
2015-12-22,12996395.932880599,1
2015-12-23,13088319.112880599,1
2015-12-24,13093128.6528806,1
2015-12-28,13179271.3528806,1
2015-12-29,13194806.3928806,1
2015-12-30,13152085.0328806,1
2015-12-31,13219825.0328806,1
2016-01-01,13233508.5128806,1
2016-01-04,13021572.6328806,1
2016-01-05,13027127.3128806,1
2016-01-06,12954329.3928806,1
2016-01-07,12684137.112880599,1
2016-01-08,12725300.4528806,1
2016-01-11,12652367.0528806,1
2016-01-12,12597181.5328806,1
2016-01-13,12618406.7328806,1
2016-01-14,12594675.1528806,1
2016-01-15,12452737.2728806,1
2016-01-18,12284606.5928806,1
2016-01-19,12372962.1328806,1
2016-01-20,12205283.0528806,1
2016-01-21,12134201.2128806,1
2016-01-22,12372465.3728806,1
2016-01-25,12378223.2728806,1
2016-01-27,12376078.172880601,1
2016-01-28,12353814.292880598,1
2016-01-29,12563447.0128806,1
2016-02-01,12550124.8128806,1
2016-02-02,12415841.5528806,1
2016-02-03,12271735.9928806,1
2016-02-04,12313915.432880599,1
2016-02-05,12448898.672880601,1
2016-02-08,12308112.3728806,1
2016-02-09,12185209.432880599,1
2016-02-10,12062306.4928806,1
2016-02-11,11714461.5928806,1
2016-02-12,11708206.932880599,1
2016-02-15,11933600.4928806,1
2016-02-16,11781027.432880599,1
2016-02-17,11852606.0328806,1
2016-02-18,11987995.7128806,1
2016-02-19,12027894.5728806,1
2016-02-22,12074522.2728806,1
2016-02-23,11881508.432880599,1
2016-02-24,11746570.3528806,1
2016-02-25,11660901.8328806,1
2016-02-26,11695607.292880598,1
2016-02-29,11626896.3528806,1
2016-03-01,11997637.3728806,1
2016-03-02,12192096.3328806,1
2016-03-03,12344240.3728806,1
2016-03-04,12352030.4728806,1
2016-03-08,12347040.292880598,1
2016-03-09,12417873.7528806,1
2016-03-10,12350562.7728806,1
2016-03-11,12377703.932880599,1
2016-03-14,12422660.7128806,1
2016-03-15,12282574.3928806,1
2016-03-16,12335321.2728806,1
2016-03-17,12371381.5328806,1
2016-03-18,12500177.8528806,1
2016-03-21,12628906.432880599,1
2016-03-22,12635973.9728806,1
2016-03-23,12647422.0328806,1
2016-03-28,12528425.432880599,1
2016-03-29,12497784.3728806,1
2016-03-30,12671672.9528806,1
2016-03-31,12684362.9128806,1
2016-04-01,12681879.112880599,1
2016-04-04,12744425.7128806,1
2016-04-05,12571327.432880599,1
2016-04-06,12615155.2128806,1
2016-04-07,12492139.3728806,1
2016-04-08,12509571.1328806,1
2016-04-11,12670589.112880599,1
2016-04-12,12748670.7528806,1
2016-04-13,12981425.3928806,1
2016-04-18,13084886.9528806,1
2016-04-20,13073213.0928806,1
2016-04-21,12961509.8328806,1
2016-04-22,12931591.3328806,1
2016-04-25,12868886.672880601,1
2016-04-26,12999963.5728806,1
2016-04-27,13074477.5728806,1
2016-04-28,12884083.0128806,1
2016-04-29,12899798.692880599,1
2016-05-02,12916982.0728806,1
2016-05-03,12831155.4928806,1
2016-05-04,12803314.3528806,1
2016-05-05,12837364.9928806,1
2016-05-06,12851229.112880599,1
2016-05-09,13013714.792880598,1
2016-05-10,13061629.5528806,1
2016-05-11,13039591.4728806,1
2016-05-12,13078722.612880599,1
2016-05-13,12958597.0128806,1
2016-05-16,13008273.0128806,1
2016-05-17,13049300.8728806,1
2016-05-18,12997908.792880598,1
2016-05-19,12878144.4728806,1
2016-05-20,12838290.7728806,1
2016-05-23,12830861.9528806,1
2016-05-24,12854119.3528806,1
