index_name,tradedate,open,high,low,close
N500MOM 50,2011-06-13 00:00:00,,,,3918.01
N500VALUE 50,2011-06-13 00:00:00,,,,2934.77
NSE500,2011-06-14 00:00:00,4445.9,4474.15,4445.9,4460.55
N500LOWVOL 50,2011-06-14 00:00:00,,,,3458.84
N500MOM 50,2011-06-14 00:00:00,,,,3922.8
N500Q 50,2011-06-14 00:00:00,,,,2928.14
N500VALUE 50,2011-06-14 00:00:00,,,,2941.28
NSE500,2011-06-15 00:00:00,4457.3,4458.85,4418.95,4423
N500LOWVOL 50,2011-06-15 00:00:00,,,,3434.07
N500MOM 50,2011-06-15 00:00:00,,,,3894.89
N500VALUE 50,2011-06-15 00:00:00,,,,2919
N500Q 50,2011-06-15 00:00:00,,,,2915.03
N500MOM 50,2011-06-16 00:00:00,,,,3850.82
N500Q 50,2011-06-16 00:00:00,,,,2881.18
N500LOWVOL 50,2011-06-16 00:00:00,,,,3407.67
NSE500,2011-06-16 00:00:00,4407.9,4419.4,4379.9,4384.65
N500VALUE 50,2011-06-16 00:00:00,,,,2908.16
N500MOM 50,2011-06-17 00:00:00,,,,3829.32
N500VALUE 50,2011-06-17 00:00:00,,,,2900.86
NSE500,2011-06-17 00:00:00,4393.2,4401.35,4352.7,4357.75
N500Q 50,2011-06-17 00:00:00,,,,2861.6
N500LOWVOL 50,2011-06-17 00:00:00,,,,3379.7
NSE500,2011-06-20 00:00:00,4360.95,4364.35,4220.1,4263.25
N500Q 50,2011-06-20 00:00:00,,,,2810.84
N500VALUE 50,2011-06-20 00:00:00,,,,2806.2
N500LOWVOL 50,2011-06-20 00:00:00,,,,3295.94
N500MOM 50,2011-06-20 00:00:00,,,,3744.68
N500MOM 50,2011-06-21 00:00:00,,,,3737.59
N500Q 50,2011-06-21 00:00:00,,,,2816.83
N500LOWVOL 50,2011-06-21 00:00:00,,,,3305.47
N500VALUE 50,2011-06-21 00:00:00,,,,2785.34
NSE500,2011-06-21 00:00:00,4275.65,4307.7,4260.05,4268.35
N500MOM 50,2011-06-22 00:00:00,,,,3717.1
N500Q 50,2011-06-22 00:00:00,,,,2793.28
N500VALUE 50,2011-06-22 00:00:00,,,,2764.93
NSE500,2011-06-22 00:00:00,4283.95,4293.45,4247.35,4258.5
N500LOWVOL 50,2011-06-22 00:00:00,,,,3304.71
NSE500,2011-06-23 00:00:00,4253.6,4287.6,4232.05,4281.1
N500MOM 50,2011-06-23 00:00:00,,,,3725.83
N500Q 50,2011-06-23 00:00:00,,,,2810.74
N500VALUE 50,2011-06-23 00:00:00,,,,2783.56
N500LOWVOL 50,2011-06-23 00:00:00,,,,3309.58
N500VALUE 50,2011-06-24 00:00:00,,,,2866.19
NSE500,2011-06-24 00:00:00,4293.8,4395.95,4293.8,4392.2
N500MOM 50,2011-06-24 00:00:00,,,,3800.14
N500Q 50,2011-06-24 00:00:00,,,,2873.51
N500LOWVOL 50,2011-06-24 00:00:00,,,,3387.03
N500Q 50,2011-06-27 00:00:00,,,,2901.54
N500LOWVOL 50,2011-06-27 00:00:00,,,,3429.79
NSE500,2011-06-27 00:00:00,4375.95,4454.25,4375.95,4439.35
N500VALUE 50,2011-06-27 00:00:00,,,,2912.97
N500MOM 50,2011-06-27 00:00:00,,,,3832.38
N500VALUE 50,2011-06-28 00:00:00,,,,2912.23
NSE500,2011-06-28 00:00:00,4451.35,4464.85,4421.9,4454.35
N500MOM 50,2011-06-28 00:00:00,,,,3864.92
N500Q 50,2011-06-28 00:00:00,,,,2910.76
N500LOWVOL 50,2011-06-28 00:00:00,,,,3443.4
NSE500,2011-06-29 00:00:00,4465.85,4495.85,4465.85,4492.3
N500VALUE 50,2011-06-29 00:00:00,,,,2920.06
N500MOM 50,2011-06-29 00:00:00,,,,3895.88
N500LOWVOL 50,2011-06-29 00:00:00,,,,3470.29
N500Q 50,2011-06-29 00:00:00,,,,2938.2
NSE500,2011-06-30 00:00:00,4499.9,4528,4496.9,4522.95
N500LOWVOL 50,2011-06-30 00:00:00,,,,3489.2
N500Q 50,2011-06-30 00:00:00,,,,2958.4
N500VALUE 50,2011-06-30 00:00:00,,,,2944.26
N500MOM 50,2011-06-30 00:00:00,,,,3915.36
N500LOWVOL 50,2011-07-01 00:00:00,,,,3493.08
N500VALUE 50,2011-07-01 00:00:00,,,,2960.09
N500MOM 50,2011-07-01 00:00:00,,,,3934.01
N500Q 50,2011-07-01 00:00:00,,,,2976.9
NSE500,2011-07-01 00:00:00,4554.5,4554.5,4507,4522.05
N500LOWVOL 50,2011-07-04 00:00:00,,,,3509.88
N500VALUE 50,2011-07-04 00:00:00,,,,2983.36
N500Q 50,2011-07-04 00:00:00,,,,2991.66
N500MOM 50,2011-07-04 00:00:00,,,,3984.39
NSE500,2011-07-04 00:00:00,4550.3,4560.05,4534.3,4549.15
NSE500,2011-07-05 00:00:00,4554.2,4554.2,4523.15,4537.1
N500MOM 50,2011-07-05 00:00:00,,,,3996.53
N500VALUE 50,2011-07-05 00:00:00,,,,2976.96
N500Q 50,2011-07-05 00:00:00,,,,2987
N500LOWVOL 50,2011-07-05 00:00:00,,,,3494.94
NSE500,2011-07-06 00:00:00,4532.05,4555.3,4524.55,4535.3
N500LOWVOL 50,2011-07-06 00:00:00,,,,3491.26
N500MOM 50,2011-07-06 00:00:00,,,,4012.01
N500Q 50,2011-07-06 00:00:00,,,,2984.13
N500VALUE 50,2011-07-06 00:00:00,,,,2961.17
N500Q 50,2011-07-07 00:00:00,,,,3027.8
N500VALUE 50,2011-07-07 00:00:00,,,,2986.75
N500LOWVOL 50,2011-07-07 00:00:00,,,,3549.64
N500MOM 50,2011-07-07 00:00:00,,,,4053.98
NSE500,2011-07-07 00:00:00,4539.55,4610.85,4539.55,4607.85
NSE500,2011-07-08 00:00:00,4610.9,4611.4,4549.7,4554.8
N500VALUE 50,2011-07-08 00:00:00,,,,2968.88
N500LOWVOL 50,2011-07-08 00:00:00,,,,3526.74
N500MOM 50,2011-07-08 00:00:00,,,,4023.99
N500Q 50,2011-07-08 00:00:00,,,,3001.61
N500VALUE 50,2011-07-11 00:00:00,,,,2950.44
N500LOWVOL 50,2011-07-11 00:00:00,,,,3503.64
N500MOM 50,2011-07-11 00:00:00,,,,4011
N500Q 50,2011-07-11 00:00:00,,,,2983.87
NSE500,2011-07-11 00:00:00,4548,4548,4512.1,4523.05
N500VALUE 50,2011-07-12 00:00:00,,,,2916.38
NSE500,2011-07-12 00:00:00,4491.1,4499.7,4437.25,4459.3
N500LOWVOL 50,2011-07-12 00:00:00,,,,3459.8
N500Q 50,2011-07-12 00:00:00,,,,2942.52
N500MOM 50,2011-07-12 00:00:00,,,,3971.01
N500Q 50,2011-07-13 00:00:00,,,,2969.66
N500VALUE 50,2011-07-13 00:00:00,,,,2953.01
NSE500,2011-07-13 00:00:00,4467.9,4514.85,4467.9,4508.4
N500LOWVOL 50,2011-07-13 00:00:00,,,,3494.01
N500MOM 50,2011-07-13 00:00:00,,,,4029.87
N500VALUE 50,2011-07-14 00:00:00,,,,2957.61
N500MOM 50,2011-07-14 00:00:00,,,,4042.3
N500Q 50,2011-07-14 00:00:00,,,,2977.72
N500LOWVOL 50,2011-07-14 00:00:00,,,,3496.32
NSE500,2011-07-14 00:00:00,4499.55,4560.6,4482.6,4525.5
NSE500,2011-07-15 00:00:00,4527.25,4550.9,4502.85,4514.65
N500LOWVOL 50,2011-07-15 00:00:00,,,,3492.59
N500MOM 50,2011-07-15 00:00:00,,,,4038.51
N500Q 50,2011-07-15 00:00:00,,,,2978.44
N500VALUE 50,2011-07-15 00:00:00,,,,2960.58
N500VALUE 50,2011-07-18 00:00:00,,,,2965.97
N500LOWVOL 50,2011-07-18 00:00:00,,,,3489.01
N500Q 50,2011-07-18 00:00:00,,,,2975.24
N500MOM 50,2011-07-18 00:00:00,,,,4039
NSE500,2011-07-18 00:00:00,4515,4531.45,4499.8,4509.75
N500VALUE 50,2011-07-19 00:00:00,,,,2974.6
NSE500,2011-07-19 00:00:00,4511.25,4549.9,4504.95,4538.75
N500LOWVOL 50,2011-07-19 00:00:00,,,,3507.97
N500Q 50,2011-07-19 00:00:00,,,,2973.64
N500MOM 50,2011-07-19 00:00:00,,,,4074.99
N500Q 50,2011-07-20 00:00:00,,,,2939.54
N500MOM 50,2011-07-20 00:00:00,,,,4041.4
N500LOWVOL 50,2011-07-20 00:00:00,,,,3475.33
N500VALUE 50,2011-07-20 00:00:00,,,,2949.33
NSE500,2011-07-20 00:00:00,4554.15,4560.3,4493.15,4498.1
N500MOM 50,2011-07-21 00:00:00,,,,4018.76
NSE500,2011-07-21 00:00:00,4491.35,4505.95,4469.95,4475.7
N500Q 50,2011-07-21 00:00:00,,,,2919.67
N500LOWVOL 50,2011-07-21 00:00:00,,,,3454.32
N500VALUE 50,2011-07-21 00:00:00,,,,2923.5
N500VALUE 50,2011-07-22 00:00:00,,,,2964.09
N500LOWVOL 50,2011-07-22 00:00:00,,,,3500.63
NSE500,2011-07-22 00:00:00,4494.9,4547.8,4494.9,4544.3
N500Q 50,2011-07-22 00:00:00,,,,2952.34
N500MOM 50,2011-07-22 00:00:00,,,,4067.43
N500MOM 50,2011-07-25 00:00:00,,,,4083.15
N500Q 50,2011-07-25 00:00:00,,,,2959.59
N500LOWVOL 50,2011-07-25 00:00:00,,,,3519.02
N500VALUE 50,2011-07-25 00:00:00,,,,3005.82
NSE500,2011-07-25 00:00:00,4544.2,4589.55,4534.85,4577.75
N500VALUE 50,2011-07-26 00:00:00,,,,2961.69
N500Q 50,2011-07-26 00:00:00,,,,2933.03
N500LOWVOL 50,2011-07-26 00:00:00,,,,3475.95
NSE500,2011-07-26 00:00:00,4582.2,4591.35,4494.3,4504.85
N500MOM 50,2011-07-26 00:00:00,,,,4035.68
N500Q 50,2011-07-27 00:00:00,,,,2924.58
N500LOWVOL 50,2011-07-27 00:00:00,,,,3460.65
N500VALUE 50,2011-07-27 00:00:00,,,,2950.64
N500MOM 50,2011-07-27 00:00:00,,,,4027.3
NSE500,2011-07-27 00:00:00,4512.2,4515.7,4471.1,4491.3
N500VALUE 50,2011-07-28 00:00:00,,,,2913.53
N500MOM 50,2011-07-28 00:00:00,,,,4008.64
NSE500,2011-07-28 00:00:00,4461.95,4465,4438.15,4444.9
N500LOWVOL 50,2011-07-28 00:00:00,,,,3425.35
N500Q 50,2011-07-28 00:00:00,,,,2898.62
N500MOM 50,2011-07-29 00:00:00,,,,3983.4
N500LOWVOL 50,2011-07-29 00:00:00,,,,3418.68
N500Q 50,2011-07-29 00:00:00,,,,2878.12
N500VALUE 50,2011-07-29 00:00:00,,,,2889.34
NSE500,2011-07-29 00:00:00,4440.15,4467,4419.6,4424.05
N500Q 50,2011-08-01 00:00:00,,,,2870.63
N500LOWVOL 50,2011-08-01 00:00:00,,,,3433.17
NSE500,2011-08-01 00:00:00,4448.85,4476.95,4421.2,4440.85
N500MOM 50,2011-08-01 00:00:00,,,,3998.64
N500VALUE 50,2011-08-01 00:00:00,,,,2881.18
N500LOWVOL 50,2011-08-02 00:00:00,,,,3415.72
NSE500,2011-08-02 00:00:00,4428.05,4428.05,4375.95,4392.95
N500VALUE 50,2011-08-02 00:00:00,,,,2841.38
N500MOM 50,2011-08-02 00:00:00,,,,3945.27
N500Q 50,2011-08-02 00:00:00,,,,2846.79
N500VALUE 50,2011-08-03 00:00:00,,,,2829.08
N500Q 50,2011-08-03 00:00:00,,,,2819.35
NSE500,2011-08-03 00:00:00,4363.45,4365.45,4334.7,4359.3
N500MOM 50,2011-08-03 00:00:00,,,,3902.64
N500LOWVOL 50,2011-08-03 00:00:00,,,,3388
NSE500,2011-08-04 00:00:00,4363.5,4390.5,4306.65,4311.55
N500VALUE 50,2011-08-04 00:00:00,,,,2836.7
N500LOWVOL 50,2011-08-04 00:00:00,,,,3355.68
N500MOM 50,2011-08-04 00:00:00,,,,3870.76
N500Q 50,2011-08-04 00:00:00,,,,2801.88
N500Q 50,2011-08-05 00:00:00,,,,2754.44
NSE500,2011-08-05 00:00:00,4242.6,4242.6,4144.3,4220.5
N500VALUE 50,2011-08-05 00:00:00,,,,2770.8
N500MOM 50,2011-08-05 00:00:00,,,,3811.04
N500LOWVOL 50,2011-08-05 00:00:00,,,,3297.02
N500Q 50,2011-08-08 00:00:00,,,,2716.82
N500MOM 50,2011-08-08 00:00:00,,,,3758.37
NSE500,2011-08-08 00:00:00,4150.2,4205.95,4095,4150.5
N500LOWVOL 50,2011-08-08 00:00:00,,,,3259.56
N500VALUE 50,2011-08-08 00:00:00,,,,2738.84
N500LOWVOL 50,2011-08-09 00:00:00,,,,3225.31
NSE500,2011-08-09 00:00:00,4057.2,4176.95,4028.25,4107.7
N500VALUE 50,2011-08-09 00:00:00,,,,2707.47
N500Q 50,2011-08-09 00:00:00,,,,2685.57
N500MOM 50,2011-08-09 00:00:00,,,,3713.26
N500LOWVOL 50,2011-08-10 00:00:00,,,,3276.66
N500Q 50,2011-08-10 00:00:00,,,,2741.03
NSE500,2011-08-10 00:00:00,4175.8,4196.9,4154.9,4182.25
N500VALUE 50,2011-08-10 00:00:00,,,,2746.15
N500MOM 50,2011-08-10 00:00:00,,,,3823.93
N500VALUE 50,2011-08-11 00:00:00,,,,2738.4
N500MOM 50,2011-08-11 00:00:00,,,,3800.77
N500LOWVOL 50,2011-08-11 00:00:00,,,,3258.5
N500Q 50,2011-08-11 00:00:00,,,,2723.19
NSE500,2011-08-11 00:00:00,4164.3,4195.5,4156.85,4164.75
N500LOWVOL 50,2011-08-12 00:00:00,,,,3229.23
N500MOM 50,2011-08-12 00:00:00,,,,3762.79
NSE500,2011-08-12 00:00:00,4195.55,4197.15,4112.9,4121.35
N500VALUE 50,2011-08-12 00:00:00,,,,2724.15
N500Q 50,2011-08-12 00:00:00,,,,2700.01
N500Q 50,2011-08-16 00:00:00,,,,2676.81
N500VALUE 50,2011-08-16 00:00:00,,,,2655.05
N500LOWVOL 50,2011-08-16 00:00:00,,,,3201.42
NSE500,2011-08-16 00:00:00,4150.55,4162.55,4067.4,4081.3
N500MOM 50,2011-08-16 00:00:00,,,,3751.21
N500LOWVOL 50,2011-08-17 00:00:00,,,,3212.29
NSE500,2011-08-17 00:00:00,4078.55,4122.7,4056.2,4081.3
N500Q 50,2011-08-17 00:00:00,,,,2686.88
N500VALUE 50,2011-08-17 00:00:00,,,,2637.41
N500MOM 50,2011-08-17 00:00:00,,,,3740.05
N500Q 50,2011-08-18 00:00:00,,,,2632.37
NSE500,2011-08-18 00:00:00,4093.25,4093.25,3985.2,3994.15
N500LOWVOL 50,2011-08-18 00:00:00,,,,3159.15
N500VALUE 50,2011-08-18 00:00:00,,,,2574.56
N500MOM 50,2011-08-18 00:00:00,,,,3639.63
N500MOM 50,2011-08-19 00:00:00,,,,3581.64
N500VALUE 50,2011-08-19 00:00:00,,,,2545.65
N500Q 50,2011-08-19 00:00:00,,,,2584.66
N500LOWVOL 50,2011-08-19 00:00:00,,,,3106.7
NSE500,2011-08-19 00:00:00,3947.65,3953.9,3883.65,3925.8
